OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
88040,32309,200,2026-02-16,2,15045.55,S028
88041,17579,4318,2025-10-16,8,47535.3,S032
88042,13709,116,2025-11-23,9,41990.97,S042
88043,34600,3042,2025-07-06,2,24619.46,S049
88044,49511,4048,2025-12-26,5,42770.76,S043
88045,47447,685,2025-08-22,9,7579.3,S026
88046,39308,4014,2025-10-02,8,23780.11,S021
88047,7603,85,2025-10-08,5,34149.63,S045
88048,11063,1141,2025-09-30,8,22243.58,S007
88049,4755,2457,2026-06-17,9,27415.52,S046
88050,15583,4923,2025-10-31,4,9590.08,S027
88051,37387,130,2025-12-24,8,38208.42,S016
88052,44383,3121,2025-12-19,9,18931.23,S049
88053,19674,1946,2026-03-08,2,7082.02,S018
88054,8124,2804,2025-10-28,10,22509.93,S025
88055,10430,2439,2025-07-08,5,44165.25,S041
88056,19433,3695,2026-03-28,10,22871.32,S038
88057,36192,4871,2025-09-29,2,22622.52,S006
88058,99999999,4678,2025-09-19,7,19162.58,S001
88059,43002,268,2025-06-28,5,17250.57,S021
88060,32977,4702,2026-05-16,3,15850.22,S041
88061,35227,88888888,2025-10-09,3,45654.29,S044
88062,8737,1225,2025-10-28,4,16972.44,S017
88063,31396,3330,2025-07-24,7,41853.8,S027
88064,15284,3512,2026-03-01,3,4820.88,S004
88065,6466,1551,2025-12-23,8,9599.43,S029
88066,32535,2388,2026-05-26,9,15647.67,S010
88067,40779,24,2025-09-09,5,45122.62,S032
88068,45979,2359,2025-07-20,8,275.27,S032
88069,39885,3886,2025-11-18,3,20349.43,S026
88070,48117,971,2025-08-18,10,11385.54,S020
88071,45563,3235,2025-09-12,6,23956.85,S017
88072,20076,3081,2026-06-19,1,32824.32,S045
88073,2164,1718,2025-08-13,7,44595.45,S003
88074,4543,1852,2025-12-21,9,37276.78,S028
88075,19380,2437,2026-02-23,9,5766.14,S023
88076,9606,3025,2025-09-03,5,24723.28,S013
88077,12530,2409,2025-10-06,6,40046.59,S038
88078,11275,3565,2025-10-17,7,49908.07,S040
88079,18253,1024,2026-05-23,4,14204.61,S019
88080,36234,8,2026-04-11,10,44755.45,S039
88081,17397,1732,2025-12-17,6,44123.62,S015
88082,45922,1958,2025-08-24,6,49979.38,S028
88083,11483,2814,2025-08-27,9,40214.75,S031
88084,43412,1802,2025-12-02,3,19285.55,S039
88085,34166,4744,2025-08-29,3,8944.87,S004
88086,34802,3941,2026-06-27,6,13179.74,S034
88087,37982,1148,2025-12-16,10,42239.74,S046
88088,36096,4657,2026-01-31,6,11645.73,S002
88089,35624,2341,2025-08-04,10,1011.44,S022
88090,36309,3488,2026-03-29,8,35461.83,S034
88091,49862,124,2025-06-29,7,3003.07,S042
88092,28566,3623,2026-05-09,1,16032.57,S023
88093,42078,4069,2025-08-07,4,9926.58,S008
88094,29017,2489,2026-05-15,8,7074.69,S039
88095,31853,2631,2026-03-17,9,19497.91,S034
88096,13210,3995,2025-08-18,1,37922.51,S029
88097,11685,88888888,2026-06-23,8,37032.21,S014
88098,9621,1634,2025-11-13,9,30345.84,S014
88099,35501,1501,2025-11-10,1,31921.34,S035
88100,28270,1277,2026-04-25,5,-47481.27,S028
88101,27971,1289,2025-10-17,5,44282.95,S002
88102,35983,4515,2026-01-28,10,31003.64,S014
88103,40976,2590,2026-06-16,1,5919.78,S036
88104,20574,1467,2025-08-28,9,8896.14,S027
88105,23047,624,2026-02-21,3,33622.79,S008
88106,4896,2359,2026-06-26,3,44566.15,S044
88107,7511,1096,2026-04-15,8,46147.16,S017
88108,24768,4566,2025-11-25,4,13375.39,S018
88109,7526,4837,2026-06-01,4,49163.17,S032
88110,21589,1557,2025-10-22,2,24945.04,S011
88111,47281,3020,2026-02-23,10,48323.21,S029
88112,16124,3606,2025-11-06,5,46039.66,S028
88113,16797,786,2026-01-02,4,195.5,S023
88114,365,3992,2026-03-11,10,49033.88,S037
88115,28879,639,2025-12-08,1,27461.27,S050
88116,23475,686,2025-12-03,1,6325.29,S021
88117,40365,425,2026-05-02,8,381.05,S036
88118,43403,1369,2026-04-26,4,25007.12,S050
88119,40429,3080,2026-02-15,10,10339.52,S043
88120,44788,2415,2025-09-15,3,381.68,S030
88121,14533,4193,2026-01-15,5,39227.23,S042
88122,37934,1674,2025-10-20,5,10277.55,S026
88123,3086,4818,2025-08-22,2,22003.37,S027
88124,13884,1474,2026-02-04,7,11387.98,S016
88125,42993,1765,2025-09-14,4,-6984.47,S025
88126,30706,1970,2026-03-03,4,17067.26,S019
88127,14821,3715,2026-04-28,2,12421.45,S018
88128,10857,3242,2025-11-14,7,6178.8,S046
88129,2434,2651,2025-10-14,8,-25798.39,S027
88130,9282,682,2026-01-11,8,30019.53,S033
88131,32855,1594,2025-11-09,10,34497.91,S017
88132,13180,2102,2026-05-10,7,39672.5,S036
88133,17995,3294,2026-02-21,4,33020.66,S004
88134,8470,1444,2026-05-15,6,11957.06,S028
88135,3521,4685,2025-08-26,3,16267.63,S023
88136,4029,2307,2025-07-14,4,11617.93,S013
88137,27351,232,2026-03-14,5,49702.37,S004
88138,22920,236,2026-02-22,3,18544.7,S011
88139,34753,123,2025-07-24,9,41134.28,S018
88140,20542,501,2026-03-03,1,14594.96,S032
88141,20501,1693,2025-10-16,2,44840.82,S044
88142,7657,4503,2025-11-28,10,5938.87,S018
88143,4981,4852,2025-11-02,6,23665.51,S030
88144,19995,2079,2026-06-16,10,-15776.56,S041
88145,17028,2815,2026-03-24,10,19175.52,S003
88146,99999999,1453,2026-04-27,6,41885.84,S040
88147,2626,1437,2025-11-30,8,30555.53,S027
88148,72,1956,2025-12-25,8,24930.97,S039
88149,34691,4874,2026-05-25,3,40432.63,S039
88150,35104,3380,2026-05-22,4,48160.83,S004
88151,5882,4838,2025-12-04,6,24644.59,S002
88152,30249,172,2026-04-24,7,48521.06,S025
88153,648,1728,2026-04-21,7,20194.9,S028
88154,99999999,118,2025-11-25,1,22168.37,S025
88155,1356,893,2026-05-10,2,12959.9,S006
88156,29113,3335,2025-12-13,7,572.92,S045
88157,47809,2001,2025-09-05,6,18595.72,S017
88158,18171,4772,2025-08-18,10,10500.89,S034
88159,35746,3667,2025-11-24,7,46434.86,S010
88160,8457,212,2025-10-04,6,6798.07,S007
88161,27472,3639,2025-07-12,4,31560.77,S023
88162,49191,1269,2025-09-26,5,15532.82,S006
88163,44272,1282,2025-08-30,4,37190.65,S024
88164,527,1739,2026-05-25,9,34764.08,S006
88165,35619,3793,2026-05-25,4,12877.32,S021
88166,41065,2933,2025-11-11,2,47313.47,S035
88167,29828,1881,2025-07-10,6,19029.4,S006
88168,1584,912,2026-05-19,2,15140.19,S022
88169,16679,548,2026-01-03,6,11065.21,S033
88170,9291,801,2025-07-13,10,37535.22,S023
88171,43632,2018,2025-09-17,10,36615.77,S014
88172,26762,1640,2026-06-24,5,12166.61,S041
88173,21710,3145,2026-02-03,3,49063.94,S022
88174,45392,3431,2025-10-24,2,6256.23,S005
88175,22640,2684,2025-11-07,5,2147.91,S039
88176,1224,3652,2025-12-02,8,-24628.37,S042
88177,5,2213,2025-10-07,1,27985.73,S010
88178,8305,1375,2026-04-03,6,11452.27,S013
88179,24078,269,2026-05-27,3,909.84,S044
88180,47120,2341,2026-06-07,7,11429.37,S047
88181,42481,4771,2026-01-11,7,42344.14,S021
88182,13776,2672,2025-11-23,2,38626.64,S048
88183,19206,2268,2025-10-27,4,42266.61,S021
88184,23040,4586,2026-05-24,4,32265.93,S040
88185,99999999,1496,2025-10-17,1,11270.24,S014
88186,18293,3700,2025-12-13,5,8528.18,S021
88187,7502,2577,2025-10-25,4,26508.76,S004
88188,11610,4775,2025-11-30,9,13922.2,S024
88189,21774,2799,2026-05-14,2,407.48,S011
88190,45537,3416,2025-11-30,6,42122.1,S047
88191,23,2795,2025-07-28,5,34009.67,S049
88192,30406,4657,2026-04-24,6,45633.97,S011
88193,47319,3004,2025-11-08,10,24662.18,S045
88194,15876,4934,2026-03-09,2,43142.48,S035
88195,399,4647,2025-10-03,2,27748.79,S024
88196,13368,272,2026-06-13,-7,43452.91,S041
88197,43510,4487,2025-09-06,6,19841.97,S008
88198,27894,3002,2025-12-19,1,40453.49,S014
88199,1933,3474,2025-11-08,5,10802.8,S017
88200,41779,1862,2025-10-09,5,13467.58,S013
88201,18875,4377,2025-09-06,9,38219.34,S002
88202,40824,545,2025-07-04,6,28772.66,S045
88203,36365,1736,2025-06-28,5,22522.43,S025
88204,12029,1272,2026-04-30,5,33971.22,S031
88205,17124,333,2026-03-21,10,10660.4,S028
88206,16592,1728,2026-01-06,8,37768.34,S041
88207,31248,2111,2026-03-31,10,33691.72,S030
88208,37227,1449,2026-04-21,1,23430.2,S010
88209,12757,924,2025-07-06,3,35748.82,S004
88210,37709,1346,2025-12-04,4,44002.73,S047
88211,37011,2091,2026-03-19,3,12724.94,S011
88212,3938,194,2025-07-28,4,16172.12,S024
88213,37580,273,2026-04-17,9,107.1,S043
88214,29338,3927,2026-06-17,4,7540.44,S027
88215,46481,4001,2025-07-04,2,23465.87,S040
88216,13234,1862,2025-07-20,9,35731.99,S005
88217,27116,2598,2025-07-25,8,45469.42,S004
88218,47583,4822,2026-05-26,6,25664.02,S003
88219,25270,2845,2026-06-16,10,18071.2,S009
88220,1609,1421,2026-05-23,7,30745.71,S033
88221,46988,824,2026-03-24,10,39182.9,S024
88222,7364,3203,2026-06-04,10,5349.53,S012
88223,36448,930,2026-03-27,9,3959.69,S013
88224,37999,753,2026-06-01,6,34092.32,S021
88225,49407,4901,2025-08-23,3,42997.97,S044
88226,42630,3928,2026-02-21,4,39616.8,S015
88227,99999999,1325,2025-12-14,3,34069.9,S032
88228,11721,2511,2025-09-26,7,29940.1,S004
88229,13263,1675,2025-08-27,5,25559.57,S008
88230,13846,4357,2026-01-03,9,30085.48,S018
88231,48233,3276,2025-12-08,9,15375.57,S035
88232,29794,702,2025-11-02,9,6849.76,S035
88233,48198,398,2025-09-27,8,38641.92,S021
88234,19075,1668,2025-09-21,2,48481.13,S033
88235,38998,4028,2026-03-18,1,38359.55,S044
88236,47265,88888888,2026-03-08,1,19438.85,S023
88237,7059,68,2026-04-17,5,21265.2,S007
88238,8474,3677,2025-09-15,4,48282.79,S019
88239,18635,3642,2025-07-19,9,48604.33,S013
88240,99999999,354,2026-06-08,8,31890.53,S029
88241,16910,4675,2025-12-16,5,25934.45,S047
88242,46697,3608,2025-07-10,2,40216.52,S004
88243,16910,138,2026-01-01,5,20044.49,S026
88244,44004,3728,2026-04-15,8,37904.03,S009
88245,33177,635,2026-04-01,9,32284.26,S050
88246,22183,3135,2025-07-21,8,20617.29,S016
88247,17998,88888888,2026-06-06,10,26866.72,S049
88248,48969,1187,2025-07-10,3,7772.87,S032
88249,41226,745,2026-06-03,3,10648.94,S026
88250,33295,1063,2025-07-02,4,19697.17,S024
88251,19514,244,2025-09-22,5,3942.06,S022
88252,45472,4911,2025-08-14,10,20890.64,S005
88253,6868,1683,2025-10-18,2,28418.32,S024
88254,1520,3625,2026-03-18,3,33285.81,S007
88255,31223,3757,2026-05-02,-3,31911.0,S002
88256,38210,1229,2025-12-27,6,32938.31,S028
88257,37342,3857,2025-10-29,6,38038.19,S021
88258,46438,262,2026-03-11,6,13091.69,S012
88259,17956,3876,2025-08-28,9,30635.24,S029
88260,21379,2893,2025-10-25,6,30900.28,S040
88261,40729,4327,2025-07-03,8,41680.33,S032
88262,28159,2804,2025-09-18,10,30926.91,S007
88263,22614,3771,2025-10-11,10,15317.06,S046
88264,10965,1496,2025-10-30,3,47967.76,S048
88265,37677,1836,2026-01-19,1,44251.95,S012
88266,34787,2437,2025-07-06,4,44787.98,S027
88267,1587,1808,2025-07-22,5,45072.09,S015
88268,5386,2020,2025-09-08,7,32938.3,S022
88269,5778,2750,2025-08-05,2,14911.7,S032
88270,12643,3774,2026-03-27,2,45655.18,S011
88271,3648,1918,2025-07-14,3,35124.92,S030
88272,5871,4837,2025-10-13,5,14092.74,S039
88273,25779,3030,2026-03-02,1,32106.57,S035
88274,22591,2075,2025-10-20,10,25816.18,S048
88275,1997,1186,2026-03-13,3,37354.35,S049
88276,32409,3650,2025-11-11,1,29449.19,S008
88277,25646,3901,2026-04-17,6,12288.67,S025
88278,42782,1566,2025-10-24,7,7679.31,S035
88279,45941,4393,2025-07-27,2,35584.07,S004
88280,17973,105,2026-02-22,3,49919.04,S029
88281,35685,1685,2025-07-20,2,-49978.85,S028
88282,43838,2017,2025-10-15,7,35781.38,S017
88283,49293,993,2026-06-11,6,1021.48,S023
88284,2010,1664,2025-10-17,5,20183.64,S024
88285,26606,2900,2026-04-29,5,17335.37,S041
88286,31424,2768,2026-04-04,9,2778.32,S033
88287,10007,885,2025-09-08,4,9346.03,S014
88288,46640,1099,2025-10-10,9,49295.8,S048
88289,1496,4109,2026-01-30,7,39914.51,S008
88290,23292,459,2025-07-22,7,3845.48,S037
88291,42604,1253,2025-12-06,4,17961.98,S046
88292,5432,141,2025-08-24,9,9541.58,S021
88293,32634,2521,2026-05-10,1,12367.46,S029
88294,21037,215,2025-10-25,3,14668.27,S026
88295,15904,2928,2025-12-12,5,19604.57,S031
88296,7396,563,2025-07-30,7,24777.64,S019
88297,31647,154,2025-08-06,7,2867.51,S029
88298,46372,4439,2025-08-15,2,33859.52,S035
88299,39375,88888888,2026-02-08,1,7213.43,S031
88300,46399,1475,2025-10-09,1,10515.86,S042
88301,49132,4728,2025-10-14,10,23544.32,S006
88302,39576,2133,2026-04-21,8,39609.24,S004
88303,47075,2678,2025-11-09,7,37808.83,S044
88304,15234,1437,2025-10-03,4,8010.55,S019
88305,45129,393,2026-03-25,8,14421.4,S036
88306,26647,4561,2026-02-25,1,40429.99,S049
88307,5086,1499,2026-01-20,5,35373.97,S004
88308,28840,3756,2026-03-29,3,21837.88,S038
88309,20962,442,2025-10-01,1,33895.66,S004
88310,31501,4732,2025-08-20,4,44713.94,S036
88311,24817,4229,2025-06-30,10,12547.56,S036
88312,37635,4884,2025-07-03,6,42255.56,S031
88313,28870,560,2025-09-17,10,45250.23,S020
88314,99999999,3787,2026-01-01,6,30796.18,S018
88315,30213,3863,2025-09-05,1,26485.74,S050
88316,7058,376,2026-02-22,9,11017.33,S034
88317,13620,2663,2026-02-13,2,46161.25,S006
88318,38370,3155,2026-01-21,7,24280.72,S025
88319,23454,838,2025-07-22,7,26787.11,S024
88320,29934,4500,2026-01-03,3,23000.76,S043
88321,31448,4028,2026-03-25,6,19206.67,S015
88322,46303,3825,2025-09-15,5,22547.16,S013
88323,12548,887,2026-01-30,3,17480.59,S031
88324,15579,2066,2026-03-13,2,18399.05,S010
88325,2670,4001,2025-08-05,8,15948.5,S024
88326,44522,7,2026-06-01,9,41999.08,S014
88327,11914,601,2025-07-03,6,13030.12,S027
88328,40414,428,2026-02-13,3,3673.84,S042
88329,42629,3913,2025-11-08,6,7391.83,S047
88330,99999999,3836,2026-06-27,6,21191.17,S034
88331,33549,808,2026-02-06,3,21516.43,S005
88332,16286,4750,2025-10-07,8,44608.94,S045
88333,41829,813,2025-11-18,1,13601.83,S048
88334,23268,3818,2026-03-21,10,19329.8,S026
88335,40664,2547,2025-08-31,9,827.17,S048
88336,20976,2192,2025-09-29,2,41884.99,S050
88337,1321,2024,2025-06-30,4,28576.1,S020
88338,10852,2269,2026-01-08,10,15872.73,S016
88339,28353,2815,2025-12-17,10,39622.18,S012
88340,34558,4628,2025-12-06,6,45439.11,S016
88341,5614,4046,2025-10-03,7,17128.76,S031
88342,6932,3039,2026-04-22,7,2154.99,S022
88343,35105,88888888,2026-03-08,7,13603.54,S047
88344,24072,546,2025-07-02,4,15799.15,S044
88345,47725,4020,2026-05-11,9,18092.1,S047
88346,5386,4313,2026-01-25,3,20689.6,S037
88347,42678,38,2025-10-08,7,7977.43,S032
88348,24688,3128,2026-03-07,5,35712.51,S012
88349,35451,1987,2025-10-23,9,25609.29,S002
88350,36724,88888888,2026-04-02,2,41158.87,S015
88351,22768,296,2026-06-03,5,45561.72,S044
88352,47195,2681,2025-07-30,9,35090.88,S015
88353,40427,655,2025-09-09,3,37088.34,S032
88354,1910,4420,2025-08-16,10,33682.73,S046
88355,37477,4224,2026-03-01,7,21795.96,S041
88356,18228,2528,2026-06-23,4,39240.32,S017
88357,19772,2332,2026-04-21,6,32223.42,S016
88358,38914,1378,2026-02-28,6,7548.11,S015
88359,30001,3975,2025-12-04,10,29719.87,S018
88360,19347,1169,2026-02-24,3,19823.58,S027
88361,468,307,2025-08-21,7,33071.57,S047
88362,25251,2390,2026-05-16,8,14031.85,S019
88363,12124,3623,2025-12-04,2,25386.65,S023
88364,19773,1478,2026-03-19,5,3284.31,S043
88365,24806,2118,2026-03-22,8,44522.25,S015
88366,14920,535,2025-07-23,6,35509.05,S016
88367,31118,2147,2025-10-24,8,42418.13,S038
88368,4264,364,2025-12-01,1,35742.71,S023
88369,24482,4114,2026-02-03,9,7223.33,S010
88370,5397,755,2026-02-14,5,18714.94,S018
88371,6367,2734,2025-11-12,3,7526.75,S034
88372,10101,331,2026-02-15,6,45783.89,S038
88373,32491,2491,2026-06-06,9,6443.9,S042
88374,32458,989,2026-03-06,5,10144.36,S034
88375,48359,4618,2025-10-06,9,9337.61,S024
88376,34978,4448,2025-08-09,10,-49970.31,S022
88377,45402,1588,2025-07-23,3,29448.04,S044
88378,8556,3656,2025-10-28,6,45712.15,S002
88379,24463,662,2026-06-21,7,29449.47,S017
88380,46324,4237,2026-04-16,7,10606.08,S011
88381,3334,1797,2025-12-19,7,34162.47,S025
88382,28052,1561,2026-07-28,3,32009.82,S003
88383,43889,1713,2026-02-25,10,14572.76,S049
88384,42303,88888888,2025-11-28,5,47928.55,S007
88385,10853,3171,2025-07-31,6,42834.25,S036
88386,2545,4334,2025-07-25,8,43621.38,S002
88387,48619,3292,2025-12-06,7,34317.21,S039
88388,17638,448,2026-05-12,9,5034.57,S019
88389,41696,974,2026-06-09,3,3024.32,S015
88390,14365,172,2026-01-22,2,40585.66,S026
88391,39094,1723,2025-12-02,6,23715.91,S029
88392,7080,1599,2026-03-11,4,13432.18,S001
88393,431,1413,2026-02-16,10,27509.85,S019
88394,39199,88888888,2025-07-24,10,667.39,S017
88395,42350,4566,2026-05-03,7,30386.95,S037
88396,32451,370,2025-10-31,3,9786.24,S027
88397,22189,2185,2026-01-07,9,18244.86,S001
88398,45130,2427,2025-09-26,7,11607.07,S050
88399,16328,3394,2025-08-30,10,21637.93,S049
88400,40991,51,2025-08-06,9,45816.37,S013
88401,823,149,2025-12-20,5,44228.39,S028
88402,26543,2453,2025-07-28,3,-27697.54,S007
88403,49321,1680,2026-01-08,2,26420.33,S049
88404,40681,2443,2025-11-05,7,5382.78,S046
88405,46552,3541,2025-07-02,9,16245.32,S050
88406,19509,3501,2026-06-08,8,24452.69,S023
88407,21602,4031,2026-06-15,1,45017.83,S015
88408,9019,788,2025-12-20,7,29527.73,S007
88409,25748,3008,2025-09-22,1,48293.26,S015
88410,1651,3025,2025-12-15,10,46451.52,S018
88411,36563,2255,2025-08-01,1,13780.27,S040
88412,34742,2352,2026-02-26,7,363.32,S026
88413,27049,4825,2025-07-09,5,30991.34,S046
88414,37175,2378,2026-03-12,7,7704.99,S004
88415,36441,4069,2025-12-28,4,22143.22,S034
88416,14147,2601,2025-10-16,5,25730.58,S037
88417,6170,1062,2025-07-26,7,48512.41,S040
88418,37604,1739,2026-04-03,9,6993.28,S003
88419,40880,102,2025-10-26,7,40655.37,S028
88420,33809,1396,2025-10-21,6,13132.83,S011
88421,8638,2947,2026-04-09,4,17347.26,S005
88422,35233,4368,2025-09-03,5,39447.75,S017
88423,6670,3762,2025-12-19,6,10614.17,S037
88424,24935,2422,2026-01-29,3,1001.35,S013
88425,3545,3639,2026-01-14,10,4703.47,S034
88426,24460,890,2026-04-27,5,17818.44,S029
88427,30941,1681,2026-03-06,9,10417.2,S033
88428,21957,986,2026-05-22,4,45217.7,S031
88429,99999999,4057,2026-01-23,9,20954.91,S032
88430,35332,4278,2025-10-26,5,22979.23,S022
88431,13364,153,2026-03-23,9,13828.91,S047
88432,9372,1613,2025-07-18,7,8613.56,S032
88433,31378,848,2026-06-02,6,44683.93,S029
88434,12980,4634,2025-10-25,10,26215.25,S005
88435,4823,1592,2025-07-14,2,35734.61,S050
88436,49341,1558,2026-05-09,8,35136.71,S029
88437,41182,3195,2026-05-02,10,46642.05,S038
88438,25963,4998,2026-04-15,1,22535.23,S025
88439,36833,1026,2025-12-27,5,26598.01,S034
88440,24879,2707,2025-11-08,3,6489.72,S030
88441,32368,4161,2025-08-19,7,19470.24,S021
88442,40065,1250,2025-09-11,3,12176.98,S038
88443,15610,3889,2025-07-20,2,35113.99,S038
88444,22151,2426,2026-04-09,2,21004.7,S018
88445,49150,779,2025-09-17,3,5478.23,S021
88446,33892,3661,2026-02-07,7,12206.09,S029
88447,24812,3880,2026-06-11,2,28412.08,S046
88448,16464,455,2026-02-13,2,33935.98,S003
88449,20057,1596,2026-02-14,3,33280.73,S009
88450,29755,2791,2026-06-05,1,14043.72,S002
88451,20701,3340,2025-08-16,3,38403.99,S024
88452,38147,1863,2026-02-03,1,41405.44,S003
88453,14187,118,2025-07-23,6,43053.09,S009
88454,45877,2273,2026-02-22,3,48569.96,S002
88455,38325,2455,2025-07-06,2,47165.32,S018
88456,40778,3061,2025-09-25,10,18363.84,S009
88457,38677,4979,2026-01-11,2,41742.16,S028
88458,30857,357,2026-06-02,7,16013.43,S004
88459,46784,1435,2025-07-05,10,15524.65,S050
88460,4144,2579,2025-12-03,7,42522.41,S022
88461,27932,113,2026-04-07,10,33313.66,S025
88462,20008,3231,2026-04-06,7,49148.25,S018
88463,3911,3400,2025-12-06,1,39252.37,S011
88464,25930,4967,2026-05-20,5,49340.76,S034
88465,34760,2838,2026-06-04,6,5685.88,S047
88466,44361,3462,2025-09-10,5,12109.01,S005
88467,8236,2245,2026-03-26,8,28883.85,S022
88468,29435,126,2026-03-27,1,10018.84,S020
88469,14684,2026,2026-04-13,8,23098.88,S013
88470,6968,2719,2026-04-21,6,7190.02,S019
88471,29436,562,2026-04-25,4,21412.9,S005
88472,41341,3758,2025-08-24,2,375.27,S039
88473,16187,4952,2026-06-24,4,31811.41,S032
88474,36315,1182,2025-12-25,7,22931.36,S045
88475,26747,2907,2025-09-04,5,16049.11,S007
88476,24946,3091,2026-02-26,4,44264.02,S005
88477,7028,4387,2026-05-22,5,15390.07,S020
88478,41155,2865,2025-09-25,10,16839.55,S007
88479,8680,4478,2026-04-12,3,12495.81,S043
88480,16672,1277,2026-03-08,3,30850.92,S007
88481,46144,3767,2025-09-17,3,11859.48,S012
88482,22935,1796,2025-10-06,7,19642.97,S020
88483,10746,180,2025-10-12,3,8665.34,S047
88484,22104,2132,2025-12-26,4,34392.58,S020
88485,6242,4089,2025-10-11,3,21634.95,S024
88486,4526,732,2026-02-27,9,600.05,S044
88487,99999999,2449,2025-08-19,7,26178.3,S038
88488,48940,1645,2025-09-17,7,35424.7,S012
88489,14357,1210,2025-12-12,9,6798.39,S048
88490,18518,2757,2025-09-12,1,47110.25,S036
88491,36058,715,2026-06-03,8,23108.51,S015
88492,29586,3082,2025-08-03,6,8780.26,S050
88493,20215,4668,2025-07-15,1,21671.91,S006
88494,48047,2364,2026-01-26,5,5952.53,S002
88495,18846,1530,2026-03-22,7,6832.11,S007
88496,36146,4218,2025-07-01,9,44310.72,S005
88497,44579,4394,2025-11-02,5,39071.54,S018
88498,24375,501,2025-08-09,7,10936.43,S001
88499,856,2813,2026-04-27,2,25318.79,S027
88500,46348,167,2025-12-22,4,46729.84,S040
88501,99999999,3460,2025-12-03,8,45343.39,S045
88502,17630,928,2025-09-17,3,37648.03,S028
88503,17027,3149,2025-07-10,10,49547.27,S010
88504,4611,1253,2025-11-13,9,803.42,S043
88505,42662,2463,2025-10-25,1,27826.31,S032
88506,14905,4743,2026-06-25,6,43545.17,S003
88507,49357,2234,2026-02-20,9,44678.06,S038
88508,27852,547,2025-08-23,7,30400.94,S034
88509,47803,4167,2026-01-08,8,6774.39,S048
88510,44110,4482,2026-01-30,9,21040.99,S023
88511,18234,1140,2025-12-29,5,36266.65,S039
88512,1279,2422,2025-08-10,5,18578.62,S039
88513,11732,2539,2025-12-11,3,3619.15,S049
88514,21987,513,2026-01-03,8,20879.47,S003
88515,34032,4796,2026-02-07,2,25873.59,S020
88516,25950,4299,2025-10-24,8,25570.31,S003
88517,37109,1427,2026-06-05,10,25721.72,S008
88518,14208,1698,2025-12-30,9,10150.0,S047
88519,19630,3261,2026-04-05,2,3858.11,S025
88520,37188,831,2025-10-21,9,30956.19,S039
88521,39699,4533,2025-11-03,2,40175.03,S028
88522,35235,4347,2026-04-06,6,31020.48,S015
88523,16647,1344,2026-01-19,10,16695.21,S018
88524,35031,1456,2026-03-01,6,34777.78,S034
88525,29606,3620,2025-08-03,5,2982.89,S043
88526,3336,90,2025-12-09,10,9312.11,S048
88527,32194,674,2025-10-01,4,18436.84,S030
88528,9937,2755,2026-06-09,7,39990.24,S044
88529,38526,4785,2025-09-05,2,23074.34,S005
88530,41539,2129,2026-06-06,10,34100.51,S038
88531,99999999,1397,2026-06-21,1,44971.55,S044
88532,5149,748,2026-01-13,2,14294.34,S008
88533,33972,4847,2025-12-19,6,13366.89,S004
88534,3715,4938,2026-01-22,5,15863.57,S039
